ID,Label,Parent,Equivalent Class,has characteristic,Definition,term editor,has cross-reference
OLAS:2162266,C57BL/6J-Kit<W-37J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2162266
OLAS:2162697,C57BL/6J-Kit<W-39J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2162697
OLAS:3036360,C57BL/6J-Kit<W-3Bao>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3036360
OLAS:6304948,C57BL/6J-Kit<W-3Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6304948
OLAS:2163690,C57BL/6J-Kit<W-40J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2163690
OLAS:2163018,C57BL/6J-Kit<W-41J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2163018
OLAS:3716936,C57BL/6J-Kit<W-42J>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3716936
OLAS:2162412,C57BL/6J-Kit<W-42J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2162412
OLAS:2162101,C57BL/6J-Kit<W-43J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2162101
OLAS:2162897,C57BL/6J-Kit<W-55J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2162897
OLAS:2163113,C57BL/6J-Kit<W-62J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2163113
OLAS:5578548,C57BL/6J-Kit<W-85J>/GrsrJ,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5578548
OLAS:5609798,C57BL/6J-Kit<Wads>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5609798
OLAS:6200887,C57BL/6J-Kit<W-Bs>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6200887
OLAS:2162369,C57BL/6J-Kit<W-v>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2162369
OLAS:7589312,C57BL/6J-Kiz<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589312
OLAS:6113674,C57BL/6J-Klc1<m1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6113674
OLAS:6725119,C57BL/6J-Kl<em1Adiuj>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6725119
OLAS:6761530,C57BL/6J-Kl<em1Btlr>/Btlr,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6761530
OLAS:6725127,C57BL/6J-Kl<em2Adiuj>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6725127
OLAS:6425857,C57BL/6J-Klf10<em1Gpt>/Gpt,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6425857
OLAS:7589162,C57BL/6J-Klf10<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589162
OLAS:7591506,C57BL/6J-Klf11<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591506
OLAS:5907264,C57BL/6J-Klf14<em1Cgw>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5907264
OLAS:7592421,C57BL/6J-Klf15<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592421
OLAS:7589942,C57BL/6J-Klf15<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589942
OLAS:4359063,C57BL/6J-Klf15<hlb444>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4359063
OLAS:7610819,C57BL/6J-Klf4<em1(cre/ERT2)Kta>/Rbrc,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7610819
OLAS:7591273,C57BL/6J-Klf4<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591273
OLAS:7588605,C57BL/6J-Klf4<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588605
OLAS:6200269,C57BL/6J-Klf5<M1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6200269
OLAS:7591937,C57BL/6J-Klf6<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591937
OLAS:7589422,C57BL/6J-Klf6<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589422
OLAS:7590387,C57BL/6J-Klf7<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590387
OLAS:7591274,C57BL/6J-Klf9<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591274
OLAS:7588606,C57BL/6J-Klf9<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588606
OLAS:7591655,C57BL/6J-Klhdc8a<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591655
OLAS:7589473,C57BL/6J-Klhl21<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589473
OLAS:7589386,C57BL/6J-Klhl26<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589386
OLAS:7593177,C57BL/6J-Klhl30<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593177
OLAS:7591953,C57BL/6J-Klhl6<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591953
OLAS:6200014,C57BL/6J-Klhl6<m1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6200014
OLAS:6200018,C57BL/6J-Klhl6<m2Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6200018
OLAS:6269426,C57BL/6J-Klhl6<M3Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6269426
OLAS:6284783,C57BL/6J-Klhl6<m4Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6284783
OLAS:6284787,C57BL/6J-Klhl6<M5Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6284787
OLAS:6284791,C57BL/6J-Klhl6<m6Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6284791
OLAS:6284795,C57BL/6J-Klhl6<M7Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6284795
OLAS:6305811,C57BL/6J-Klhl6<M8Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6305811
OLAS:7607336,C57BL/6J-Klk4<em4Odk>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7607336
OLAS:6761527,C57BL/6J-Kl<m1Btlr> Fry<m1Btlr>/Btlr,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6761527
OLAS:4442931,C57BL/6J-Klrb1c<m1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4442931
OLAS:4843368,C57BL/6J-Klrb1c<m1Btlr>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4843368
OLAS:7591873,C57BL/6J-Klrb1f<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591873
OLAS:7657689,C57BL/6J-Klrd1<em1(icre)Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7657689
OLAS:7593332,C57BL/6J-Klrk1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593332
OLAS:7589553,C57BL/6J-Klrk1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589553
OLAS:7768107,C57BL/6J-Kmo<em1Bay>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7768107
OLAS:7264549,C57BL/6J-Kmt2a<em1Lutzy>/Mmjax,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7264549
OLAS:6883729,C57BL/6J-Kmt2a<em3Lutzy>/Mmjax,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6883729
OLAS:6885556,C57BL/6J-Kmt2a<em4Lutzy>/Mmjax,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6885556
OLAS:7589351,C57BL/6J-Kmt2c<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589351
OLAS:7589651,C57BL/6J-Kmt2d<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589651
OLAS:7590037,C57BL/6J-Kmt5a<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590037
OLAS:7590311,C57BL/6J-Kndc1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590311
OLAS:7591275,C57BL/6J-Kng1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591275
OLAS:7590310,C57BL/6J-Knl1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590310
OLAS:7590472,C57BL/6J-Knl1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590472
OLAS:6761534,C57BL/6J-Kpna6<em1Btlr>/Btlr,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6761534
OLAS:6761532,C57BL/6J-Kpna6<m1Btlr>/Btlr,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6761532
OLAS:7590562,C57BL/6J-Kpnb1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590562
OLAS:7591276,C57BL/6J-Kras<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591276
OLAS:7588607,C57BL/6J-Kras<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588607
OLAS:7657601,C57BL/6J-Kras<tm1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7657601
OLAS:7657632,C57BL/6J-Kras<tm1Cya> Sftpc<em2(cre/Esr1*)Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7657632
OLAS:7592837,C57BL/6J-Kremen1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592837
OLAS:7593412,C57BL/6J-Kri1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593412
OLAS:7590350,C57BL/6J-Krit1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590350
OLAS:4838086,C57BL/6J-Krt10<M1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4838086
OLAS:4840378,C57BL/6J-Krt10<M1Btlr>/Mmmh,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4840378
OLAS:7590600,C57BL/6J-Krt14<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590600
OLAS:7588608,C57BL/6J-Krt19<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588608
OLAS:7592754,C57BL/6J-Krt24<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592754
OLAS:3800138,C57BL/6J-Krt25<M1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3800138
OLAS:3800583,C57BL/6J-Krt25<M2Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3800583
OLAS:7591277,C57BL/6J-Krt32<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591277
OLAS:3805467,C57BL/6J-Krt33a<Plsh>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3805467
OLAS:3805468,C57BL/6J-Krt33a<Plsh-2Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3805468
OLAS:3834565,C57BL/6J-Krt33a<Plsh-3Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3834565
OLAS:4820994,C57BL/6J-Krt33a<Plsh-3Btlr>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4820994
OLAS:5291645,C57BL/6J-Krt71<Ca-17J>/GrsrJ,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5291645
OLAS:3719438,C57BL/6J-Krt71<Ca-J>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3719438
OLAS:3044723,C57BL/6J-Krt71<Cal4>/GrsrJ,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3044723
OLAS:7593149,C57BL/6J-Krt78<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593149
OLAS:7591278,C57BL/6J-Krtap6-1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591278
OLAS:5688560,C57BL/6J-Ksr2<m1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5688560
OLAS:7593267,C57BL/6J-Ktn1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593267
OLAS:7588609,C57BL/6J-Ktn1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588609
OLAS:6425890,C57BL/6J-L1cam<em20Gpt>/Gpt,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6425890
OLAS:7591628,C57BL/6J-Lacc1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591628
OLAS:7591279,C57BL/6J-Lag3<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591279
OLAS:7588611,C57BL/6J-Lag3<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588611
OLAS:7592257,C57BL/6J-Lair1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592257
OLAS:7589729,C57BL/6J-Lair1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589729
OLAS:4456083,C57BL/6J-Lama1<nmf223>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4456083
OLAS:4456176,C57BL/6J-Lama1<nmf223>/JPjn,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4456176
OLAS:2160675,C57BL/6J-Lama2<dy-2J>,laboratory mouse,,congenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2160675
OLAS:3582066,C57BL/6J-Lama2<dy-7J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3582066
OLAS:3848949,C57BL/6J-Lama2<dy-8J>/GrsrJ,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3848949
OLAS:7593363,C57BL/6J-Lama4<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593363
OLAS:5646584,C57BL/6J-Lama5<b2b2966.1Clo>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5646584
OLAS:7593310,C57BL/6J-Lamc3<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593310
OLAS:7590660,C57BL/6J-Lamc3<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590660
OLAS:7591280,C57BL/6J-Lamp2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591280
OLAS:7588612,C57BL/6J-Lamp2<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588612
OLAS:7593466,C57BL/6J-Lamp2<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593466
OLAS:7590565,C57BL/6J-Lamp2<em4Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590565
OLAS:7386832,C57BL/6J-Lamp5<em1Atai>/Atai,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7386832
OLAS:7589956,C57BL/6J-Lamtor1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589956
OLAS:7593057,C57BL/6J-Lamtor5<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593057
OLAS:7590060,C57BL/6J-Lamtor5<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590060
OLAS:7591166,C57BL/6J-Lancl1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591166
OLAS:7592629,C57BL/6J-Lancl2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592629
OLAS:7590155,C57BL/6J-Lancl2<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590155
OLAS:7589986,C57BL/6J-Lap3<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589986
OLAS:7591282,C57BL/6J-Laptm5<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591282
OLAS:7588614,C57BL/6J-Laptm5<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588614
OLAS:7587918,C57BL/6J-Lars2<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7587918
OLAS:7591283,C57BL/6J-Lasp1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591283
OLAS:7593562,C57BL/6J-Lats1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593562
OLAS:7590721,C57BL/6J-Lats1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590721
OLAS:7592985,C57BL/6J-Lats2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592985
OLAS:7590517,C57BL/6J-Lats2<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590517
OLAS:7589487,C57BL/6J-Layn<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589487
OLAS:6508403,C57BL/6J-Lbhd2<em1(cre/ERT2)Fuki>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6508403
OLAS:7592793,C57BL/6J-Lbh<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592793
OLAS:7590337,C57BL/6J-Lbh<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590337
OLAS:7590536,C57BL/6J-Lbp<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590536
OLAS:7592866,C57BL/6J-Lbr<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592866
OLAS:6469622,C57BL/6J-Lbr<em1Mad>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6469622
OLAS:7590412,C57BL/6J-Lbr<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590412
OLAS:3790595,C57BL/6J-Lbr<ic-J>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3790595
OLAS:2161638,C57BL/6J-Lbr<ic-J>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:2161638
OLAS:7592499,C57BL/6J-Lce1f<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592499
OLAS:7590027,C57BL/6J-Lce1f<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590027
OLAS:7591284,C57BL/6J-Lck<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591284
OLAS:7588616,C57BL/6J-Lck<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588616
OLAS:3831690,C57BL/6J-Lck<m1Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3831690
OLAS:4840235,C57BL/6J-Lck<m1Btlr>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:4840235
OLAS:5528865,C57BL/6J-Lck<m2Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5528865
OLAS:5616832,C57BL/6J-Lck<m3Btlr>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5616832
OLAS:7592979,C57BL/6J-Lclat1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592979
OLAS:7591285,C57BL/6J-Lcn2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591285
OLAS:7588617,C57BL/6J-Lcn2<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588617
OLAS:7592384,C57BL/6J-Lcn6<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592384
OLAS:5491947,C57BL/6J-Lcp2<m1Khoe>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5491947
OLAS:5617958,C57BL/6J-Lcp2<twm>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5617958
OLAS:7591901,C57BL/6J-Lctl<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591901
OLAS:7588618,C57BL/6J-Ldha<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588618
OLAS:7590760,C57BL/6J-Ldhal6b<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590760
OLAS:7592939,C57BL/6J-Ldhb<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592939
OLAS:7588619,C57BL/6J-Ldhb<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588619
OLAS:7593468,C57BL/6J-Ldhd<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593468
OLAS:7589728,C57BL/6J-Ldhd<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589728
OLAS:7592253,C57BL/6J-Ldlrad4<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7592253
OLAS:7593449,C57BL/6J-Ldlr<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7593449
OLAS:7590436,C57BL/6J-Ldlr<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7590436
OLAS:7657595,C57BL/6J-Ldlr<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7657595
OLAS:3511679,C57BL/6J-Ldlr<Hlb301>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:3511679
OLAS:7589504,C57BL/6J-Leap2<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589504
OLAS:7591287,C57BL/6J-Lect2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591287
OLAS:7588621,C57BL/6J-Lef1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7588621
OLAS:6451607,C57BL/6J-Lemd2<em1H>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6451607
OLAS:7591878,C57BL/6J-Leng8<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591878
OLAS:7589375,C57BL/6J-Leng8<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7589375
OLAS:7591288,C57BL/6J-Lep<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7591288
